ID G Sire Dam Sex Phe Tbv
3239 2 2367 1354 M -1.00255710801974 0.403357957587623
3240 2 2367 1354 F 3.57807508862985 2.08278135761865
3241 2 1289 1004 M 1.610419420388 0.913562514906744
3242 2 1289 1004 F -0.888193267091186 0.153297826964045
3243 2 1289 1004 M 1.2411415031071 -1.82613140942554
3244 2 1289 1004 F -3.03147116463851 -0.36018627648043
3245 2 1289 1004 M 0.449485117922918 -0.820981794128218
3246 2 1289 1004 F -3.02339665802239 -0.916774582736885
3247 2 1289 1004 M -1.31396831600572 -0.904068934005054
3248 2 1289 1004 F 0.556198855983829 -0.517769641803453
3249 2 1289 1004 M -3.25574299926149 -0.968172585886394
3250 2 1289 1004 F 0.323261111455482 -0.630700912818216
3251 2 1289 1004 M -0.558810485983696 -0.32039786058294
3252 2 1289 1004 F -3.62671590426897 -2.13226340037018
3253 2 1289 1004 M -0.101907680264941 -0.64844510919035
3254 2 1289 1004 F -1.67342704922621 -1.68114240918521
3255 2 1289 1004 M -3.93531107919604 -1.90900084838567
3256 2 1289 1004 F -0.116068194094374 -0.53910893315743
3257 2 1289 1004 M -2.2757801589073 -0.598190698572303
3258 2 1289 1004 F -1.83182910311416 -0.916728078905802
3259 2 1289 1004 M 0.32541338400717 0.427379971831107
3260 2 1289 1004 F -2.54399458725197 -1.86353324419556
3261 2 1611 746 M -2.06746698029665 0.0101631412551175
3262 2 1611 746 F -2.35957548161307 -1.96670095807795
3263 2 1611 746 M 1.97297585607372 -0.923227573296724
3264 2 1611 746 F -1.11763343700086 0.500843915135898
3265 2 1611 746 M 1.8516345891237 -0.267025011179086
3266 2 1611 746 F 0.280416164732542 2.34844561831597
3267 2 1611 746 M 0.162166114970789 1.68209474162442
3268 2 1611 746 F -1.30796440095109 0.190522527526203
3269 2 1611 746 M -0.961052715461977 0.145360770002093
3270 2 1611 746 F 1.18786925714899 0.101656934505757
3271 2 1611 746 M -2.50692994981511 -2.1730689370636
3272 2 1611 746 F -1.38651917821804 0.0116976124157887
3273 2 1611 746 M -1.24305090114165 -1.38713026256106
3274 2 1611 746 F 0.0388617118466983 0.0444197421445704
3275 2 1611 746 M 0.367799544971715 0.690077126372813
3276 2 1611 746 F -1.22039316788609 -0.508629271763303
3277 2 1611 746 M -1.33857254429245 0.0461212904201498
3278 2 1611 746 F 1.44658019731749 -0.024304095227515
3279 2 1611 746 M 1.78713775622568 -0.0115401442258724
3280 2 1611 746 F 1.13915906785735 -0.154890024596226
3281 2 1153 986 M 0.656888427712777 1.18378473122446
3282 2 1153 986 F -0.8328202180108 -0.757907224511286
3283 2 1153 986 M -1.17724800411809 -1.80998012977467
3284 2 1153 986 F -1.12872954418315 -1.10592460005257
3285 2 1153 986 M -1.49972301502791 -1.3301614755767
3286 2 1153 986 F -2.51206189835423 -0.123993420684225
3287 2 1153 986 M -3.50660323069868 -1.70748134685525
3288 2 1153 986 F -2.6905465129711 -1.96563655259939
3289 2 1153 986 M -0.771661681698331 -1.0746908453838
3290 2 1153 986 F -0.00927076865990073 -1.37179756052847
3291 2 1153 986 M -3.85647927905038 -2.09490082515025
3292 2 1153 986 F -2.04354883128083 -1.27990601381318
3293 2 1153 986 M 1.0764201637774 -1.52272071422655
3294 2 1153 986 F -2.11942330550504 0.0688940559135048
3295 2 1153 986 M -1.85888507849135 -0.0835365291384907
3296 2 1153 986 F 1.22553001440441 -0.132934899971321
3297 2 1153 986 M -0.0228958937249326 -1.14239195082667
3298 2 1153 986 F -4.1955098908209 -2.09349971253777
3299 2 1153 986 M 3.12851420398493 1.36897477821958
3300 2 1153 986 F 0.554232023757536 0.602518486366282
3301 2 1307 908 M -1.61531082690766 -0.890719700933924
3302 2 1307 908 F 1.24472845330818 0.146656574401878
3303 2 1307 908 M -3.14069971139538 0.624332639251252
3304 2 1307 908 F 3.21102919867306 0.803459700106396
3305 2 1307 908 M -3.64131692472408 -0.294842222587209
3306 2 1307 908 F -0.645343517033011 0.353628342055085
3307 2 1307 908 M 0.9631561511868 0.67289661518537
3308 2 1307 908 F 0.147261734248323 1.20747357621639
3309 2 1307 908 M -2.36370468649075 -0.335048441401816
3310 2 1307 908 F 3.04650838803755 2.12432736460332
3311 2 1307 908 M -0.0392763739748283 0.720156571031674
3312 2 1307 908 F 2.23247555642746 0.493591265420501
3313 2 1307 908 M -0.0817276497286866 -0.725819167405919
3314 2 1307 908 F -0.521073833592925 -1.11887557138328
3315 2 1307 908 M -0.28082196951468 -0.275956262819225
3316 2 1307 908 F 2.66976883379533 2.28259409066453
3317 2 1307 908 M 2.38818229022196 0.950589788387803
3318 2 1307 908 F -1.06122549426504 0.0348690707268502
3319 2 1307 908 M 2.65687899002715 2.12343042507176
3320 2 1307 908 F 0.958269094723965 0.422174004967988
3321 2 2287 2488 M 3.4490445033055 2.7091344959203
3322 2 2287 2488 F 2.36012770659142 2.27429896360599
3323 2 2287 2488 M -1.03868648290926 1.78988708723347
3324 2 2287 2488 F 0.95061533223289 1.63381199742587
3325 2 2287 2488 M -0.0314048049965837 0.754733234223957
3326 2 2287 2488 F 2.54345287558025 1.48149188345934
3327 2 2287 2488 M 2.6663102804199 0.982336675290797
3328 2 2287 2488 F 3.16424747862337 2.29669458500578
3329 2 2287 2488 M -1.36023882692396 0.485609227380426
3330 2 2287 2488 F 2.45603230080821 2.42026300530956
3331 2 2287 2488 M 0.630882966645916 1.91783736341031
3332 2 2287 2488 F 1.40750768156832 0.997572390129763
3333 2 2287 2488 M 1.23761613433667 1.24069977684089
3334 2 2287 2488 F 1.76779771712135 1.24056149613048
3335 2 2287 2488 M -0.216530941996451 1.90767899871889
3336 2 2287 2488 F 2.28082050854504 0.257421109474664
3337 2 2287 2488 M 1.63271517401418 0.411463643720561
3338 2 2287 2488 F 1.47903182683385 1.59814029055266
3339 2 2287 2488 M 1.82543736238506 1.25245106046036
3340 2 2287 2488 F 4.87330628682601 2.24427386326787
3341 2 777 2144 M 3.20852797981432 1.80697365101963
3342 2 777 2144 F 2.11074386843671 1.92270970855349
3343 2 777 2144 M 1.64109357985305 0.890288595659598
3344 2 777 2144 F 2.79450197533252 2.70226103046426
3345 2 777 2144 M 0.586540262968285 1.85077618330397
3346 2 777 2144 F 0.984547517063995 1.00325873090624
3347 2 777 2144 M -1.91784209312594 -0.586025412476562
3348 2 777 2144 F 2.81133397130386 2.02655735253317
3349 2 777 2144 M 3.25269212106951 2.39436858290586
3350 2 777 2144 F 1.66618898456386 2.57860331825417
3351 2 777 2144 M 3.19340660357792 1.83176713886539
3352 2 777 2144 F 2.23142440867158 2.75533010756697
3353 2 777 2144 M 0.664452536867219 1.40277964341745
3354 2 777 2144 F -1.63537877601497 -1.0634030037465
3355 2 777 2144 M 2.45160572441448 2.0958469063092
3356 2 777 2144 F 1.52694739647487 1.76613508079574
3357 2 777 2144 M 2.69461481782434 1.01569393563568
3358 2 777 2144 F 0.97454772751357 1.26924829156261
3359 2 777 2144 M 1.93093421777764 0.731243891570928
3360 2 777 2144 F 1.04573579875012 0.599958660188187
3361 2 2109 1196 M 0.441727106516823 0.165290915521666
3362 2 2109 1196 F -2.84049848664672 -1.9498504428395
3363 2 2109 1196 M -3.02558491643152 -2.89155010345826
3364 2 2109 1196 F 1.96196762096886 -0.505820913543421
3365 2 2109 1196 M -0.75175879725059 -0.444479846358474
3366 2 2109 1196 F -2.7082606417925 -1.95608748295234
3367 2 2109 1196 M 0.652864156252771 0.328406355157512
3368 2 2109 1196 F -4.57921834031525 -3.2366597344064
3369 2 2109 1196 M -1.6552581053202 -1.48567166788289
3370 2 2109 1196 F -3.20348825653762 -2.47924975742848
3371 2 2109 1196 M 1.3946196220444 -0.198226175288368
3372 2 2109 1196 F -1.03920644310668 -0.507201543829167
3373 2 2109 1196 M -1.04451904769716 -0.265053613353112
3374 2 2109 1196 F 0.980268509021628 -0.755949961493438
3375 2 2109 1196 M 2.64179591252372 1.75175074125878
3376 2 2109 1196 F 1.36838313468788 1.35855805986068
3377 2 2109 1196 M -1.81687087334383 -0.94978862761186
3378 2 2109 1196 F 1.09721275842665 0.465231999848096
3379 2 2109 1196 M 2.15512587459371 -0.101954454501578
3380 2 2109 1196 F 1.16735973510031 -0.0520950213620365
3381 2 2049 798 M -2.38289731903618 -2.48518263511387
3382 2 2049 798 F -0.300624856423239 -1.01892884587253
3383 2 2049 798 M 0.457702511229777 0.215389909519594
3384 2 2049 798 F -1.58684889624659 -1.92750578782244
3385 2 2049 798 M -2.37759754771225 -1.96476780132093
3386 2 2049 798 F 1.26836679237553 -0.64787240869349
3387 2 2049 798 M -2.05573521262588 -0.623197759190486
3388 2 2049 798 F 1.10075613782696 0.583740776479886
3389 2 2049 798 M -0.128275893417435 1.06968103171646
3390 2 2049 798 F -0.136846770467616 -1.08457007101897
3391 2 2049 798 M -0.870274339400666 -1.15060405920553
3392 2 2049 798 F 1.74169279882977 -0.0143917730534985
3393 2 2049 798 M 2.74517868660289 0.348527845356194
3394 2 2049 798 F 1.47777761346394 0.793752885837921
3395 2 2049 798 M -2.11122133703072 -0.771887293527978
3396 2 2049 798 F 1.18583076972721 -1.35109167021594
3397 2 2049 798 M 0.229939556841588 -0.468763335438051
3398 2 2049 798 F -0.476852531436154 0.0265713814613163
3399 2 2049 798 M -0.267295814473494 -1.35718409963257
3400 2 2049 798 F -0.656665212426926 -0.489520687393201
3401 2 1987 1896 M -0.739419042373996 -1.22674122583943
3402 2 1987 1896 F 1.37838237580128 1.01575825814064
3403 2 1987 1896 M 1.77848898480319 1.83267632111026
3404 2 1987 1896 F 1.64066508065717 1.12046511909406
3405 2 1987 1896 M 3.04344233683602 1.30307726286867
3406 2 1987 1896 F -1.42821876072989 -2.19439406689566
3407 2 1987 1896 M 1.32237687553856 -0.562916028912208
3408 2 1987 1896 F 1.41966570342008 -0.180246083847191
3409 2 1987 1896 M 3.84906401078783 0.291318773177304
3410 2 1987 1896 F -2.67632950479121 -0.290993920222214
3411 2 1987 1896 M -2.41786257512497 -0.367633965667557
3412 2 1987 1896 F -1.59622801310346 -1.14493070711793
3413 2 1987 1896 M -2.29961147846481 -1.09377551463308
3414 2 1987 1896 F -0.0216015416952339 0.304794977899419
3415 2 1987 1896 M 1.17835645351656 0.160218736233132
3416 2 1987 1896 F 0.894143591028403 -0.352410060746469
3417 2 1987 1896 M 1.79449808612135 0.0943466378773596
3418 2 1987 1896 F -0.283780899568465 0.988515247485969
3419 2 1987 1896 M -1.03359203847573 -1.11556295530602
3420 2 1987 1896 F -0.280164556595898 -1.19170249123429
3421 2 2327 672 M 0.160518560202447 0.111196465845613
3422 2 2327 672 F -3.7094877997763 -0.973510823418374
3423 2 2327 672 M 0.033634762875048 0.535308604909216
3424 2 2327 672 F 0.414235064555156 0.12378057758372
3425 2 2327 672 M -0.859267927914132 -1.17805673879067
3426 2 2327 672 F 2.76712863820465 0.740484883717951
3427 2 2327 672 M 0.693761521979188 0.625274418828342
3428 2 2327 672 F 0.598567414238296 0.415416899113909
3429 2 2327 672 M -0.52434128026863 0.20856449580304
3430 2 2327 672 F -1.06725329801896 0.596635948479712
3431 2 2327 672 M -2.2289516839641 -2.1770784340388
3432 2 2327 672 F 0.5585821103527 0.960389257126416
3433 2 2327 672 M -1.69939747415015 -0.79926944764343
3434 2 2327 672 F -0.0253549392039962 -1.06942382740271
3435 2 2327 672 M 0.944873002934745 -0.619530967564191
3436 2 2327 672 F -2.17610685047091 -1.57046606888872
3437 2 2327 672 M 0.774570059218981 0.850191611875747
3438 2 2327 672 F -0.276525466718991 -2.3679841592658
3439 2 2327 672 M 4.08513215616011 1.62438474836451
3440 2 2327 672 F -0.59391425488655 -0.635432806981634
3441 2 1341 1856 M 3.42240178684534 1.84639782299632
3442 2 1341 1856 F 0.76194943300046 1.08355980745311
3443 2 1341 1856 M -2.15544398710873 -0.764754388121568
3444 2 1341 1856 F -0.100772460609584 -0.550311083212531
3445 2 1341 1856 M 0.58375616529027 0.855138962212885
3446 2 1341 1856 F -1.97501014673368 0.29555178788373
3447 2 1341 1856 M 2.14044951277838 0.627611971347342
3448 2 1341 1856 F 2.74931330284885 1.37865854534433
3449 2 1341 1856 M 2.05149653349173 0.712309112598552
3450 2 1341 1856 F -1.59058002079141 -0.484145235382856
3451 2 1341 1856 M -0.0910408627821946 0.947229231635275
3452 2 1341 1856 F 0.245461081021434 0.130675607237769
3453 2 1341 1856 M 0.957116207775788 0.958341412547409
3454 2 1341 1856 F 4.72965708513416 2.27637138115493
3455 2 1341 1856 M -0.101433618493588 -0.419608056028875
3456 2 1341 1856 F 3.10532097106846 2.51563961681653
3457 2 1341 1856 M -1.00245991222813 -0.0229018039849559
3458 2 1341 1856 F 0.769154516803851 0.253423950133229
3459 2 1341 1856 M 3.23049697291277 2.06130271667777
3460 2 1341 1856 F 1.55235613227429 -0.232386308474535
3461 2 1077 750 M -0.551039453381736 -0.779582266349455
3462 2 1077 750 F 3.18782911648243 0.759215783036232
3463 2 1077 750 M 1.16614200248002 -0.365454439590331
3464 2 1077 750 F 1.8418785305456 1.39138878820725
3465 2 1077 750 M -1.56311965559084 -0.694012789286717
3466 2 1077 750 F -0.712063914966391 2.00499853823204
3467 2 1077 750 M 0.379578441411251 0.0219906310767685
3468 2 1077 750 F -0.60742859213018 1.23874537519172
3469 2 1077 750 M 1.68219773901958 0.947093871989624
3470 2 1077 750 F -0.654353309868161 0.630311794988346
3471 2 1077 750 M -0.839051083152775 0.16341333639943
3472 2 1077 750 F 2.91040481402656 1.03699435867873
3473 2 1077 750 M 1.64899274488091 0.388614983930939
3474 2 1077 750 F -0.840055991725388 -1.10048231964134
3475 2 1077 750 M 0.55965319538862 0.783347044280507
3476 2 1077 750 F 1.21952060197228 0.203500125002155
3477 2 1077 750 M 0.403261381256375 -0.285719526558665
3478 2 1077 750 F 1.28338516437628 0.476980472867257
3479 2 1077 750 M 2.50188386295113 -0.118727360321561
3480 2 1077 750 F -0.225717497319767 0.0889677637081968
3481 2 2063 1328 M -0.759829813485646 -0.679210859207571
3482 2 2063 1328 F 1.53773696531371 -1.54565132198618
3483 2 2063 1328 M -1.01622011017819 -1.81869039535704
3484 2 2063 1328 F -1.07042299590999 -0.65485116794997
3485 2 2063 1328 M 1.90064077463702 1.47033601007515
3486 2 2063 1328 F -1.89871629289194 -2.22121608578986
3487 2 2063 1328 M 0.66865690797497 -0.48657077615021
3488 2 2063 1328 F -3.66427542938622 -2.16862568857252
3489 2 2063 1328 M -0.797322714333891 -1.46810772476733
3490 2 2063 1328 F -0.188838750264577 -1.05900333529479
3491 2 2063 1328 M -1.5959924391019 -1.79541402067294
3492 2 2063 1328 F 0.45677624417747 -0.927261515041171
3493 2 2063 1328 M -3.09555995432843 -0.761972197967271
3494 2 2063 1328 F -2.67437544908392 -0.994083386262343
3495 2 2063 1328 M -2.82965685584359 -2.02073015883402
3496 2 2063 1328 F -4.30903896082728 -2.87870897889424
3497 2 2063 1328 M -1.17277793452354 -0.890000636760015
3498 2 2063 1328 F -2.40284145975123 -1.99040143446083
3499 2 2063 1328 M 1.53048934576487 -0.792609184625238
3500 2 2063 1328 F 1.64437152033892 -0.66906905039851
3501 2 2303 1296 M -1.67718106806328 -0.0775266292636866
3502 2 2303 1296 F -0.583761072322788 -0.382795309935822
3503 2 2303 1296 M -2.45474141488423 -1.25837199694872
3504 2 2303 1296 F -2.72873252255367 -2.14144883735458
3505 2 2303 1296 M -3.51358273415245 -0.0894687072497655
3506 2 2303 1296 F -0.171071714801316 -1.1742541582472
3507 2 2303 1296 M -2.32362520777348 -0.25793028468656
3508 2 2303 1296 F -0.37157537246047 -1.54968485830769
3509 2 2303 1296 M 2.14788547426449 0.823029335893308
3510 2 2303 1296 F -0.519927393219782 0.461276519897352
3511 2 2303 1296 M -0.400379065440128 0.334441543545053
3512 2 2303 1296 F 0.444214395809307 0.266977233672515
3513 2 2303 1296 M 0.0433660835361067 -1.53400251401528
3514 2 2303 1296 F -1.82671840486724 -0.202739746884379
3515 2 2303 1296 M -1.72619487591881 -0.660019990471926
3516 2 2303 1296 F 1.29395517114608 0.153730273236082
3517 2 2303 1296 M 0.207213610724404 -0.518516871302316
3518 2 2303 1296 F -0.335586219014564 -0.17676458864647
3519 2 2303 1296 M -0.719277960837061 -0.129239657131652
3520 2 2303 1296 F -2.56300730233139 -0.863082564134781
3521 2 2395 2404 M -5.59199101651206 -2.74192637483336
3522 2 2395 2404 F -2.86860793856322 -1.10039402247626
3523 2 2395 2404 M -2.25866393226033 -1.12641902571414
3524 2 2395 2404 F 1.58602365548621 -0.17361611863276
3525 2 2395 2404 M -3.24579521880364 -1.32753857997523
3526 2 2395 2404 F -0.789849774502593 -2.07696705308396
3527 2 2395 2404 M 1.45564717384477 -0.233006002402287
3528 2 2395 2404 F -1.65303085179463 -0.761793804875069
3529 2 2395 2404 M 1.29973627489173 -0.158743315555495
3530 2 2395 2404 F -0.701157099532824 -0.523163498680817
3531 2 2395 2404 M 0.0662202995577182 -0.357171824261289
3532 2 2395 2404 F 1.49055675013931 0.200797455945587
3533 2 2395 2404 M -0.161787792077548 0.345372368850361
3534 2 2395 2404 F -2.24751186089211 -2.012358740578
3535 2 2395 2404 M 0.192646409336157 -0.206739284761259
3536 2 2395 2404 F -0.184555658074748 -0.907594777071418
3537 2 2395 2404 M 0.459400447777236 -0.268149303838794
3538 2 2395 2404 F -1.11191008577978 -0.642956338026399
3539 2 2395 2404 M 0.335810869084211 -0.127852778156013
3540 2 2395 2404 F -0.567564884663796 -1.41841226251227
3541 2 1021 2384 M 0.302610408347911 0.399414920079973
3542 2 1021 2384 F 1.61781794085263 2.16038659829924
3543 2 1021 2384 M 0.0765286770198128 -1.13333592856372
3544 2 1021 2384 F -3.539551756125 -0.0394978103273423
3545 2 1021 2384 M 1.17534108861548 0.861826132137969
3546 2 1021 2384 F -2.16887941891227 0.532944937968675
3547 2 1021 2384 M 1.20941361499668 1.37597964084909
3548 2 1021 2384 F -1.99584605831053 -0.533039333295669
3549 2 1021 2384 M -0.449846157863409 -1.20574189650867
3550 2 1021 2384 F 0.858414883778943 1.48562366835664
3551 2 1021 2384 M -0.0523424259572257 0.877807626265995
3552 2 1021 2384 F 1.4826699265509 1.08286048584547
3553 2 1021 2384 M 0.522373768105123 2.14325318038396
3554 2 1021 2384 F -0.848138298923819 -0.646603299371115
3555 2 1021 2384 M -0.178059486544095 0.993024443706742
3556 2 1021 2384 F -2.29591013817288 0.173272152258939
3557 2 1021 2384 M 3.94740287148215 1.11917978250166
3558 2 1021 2384 F 0.309984339828364 0.767687749919183
3559 2 1021 2384 M 3.57683066366358 1.44217621954519
3560 2 1021 2384 F 0.20862185990245 1.16546740062673
3561 2 967 708 M -2.52042691819404 -0.414429470160251
3562 2 967 708 F 2.3726749081884 1.61512288023844
3563 2 967 708 M 0.154061970613154 0.932692342400615
3564 2 967 708 F 0.592736667184473 -0.0336728419518372
3565 2 967 708 M -0.934917778716575 0.601113860548749
3566 2 967 708 F 2.98074228301117 0.775117629408413
3567 2 967 708 M -0.79909049431098 -0.527201015063777
3568 2 967 708 F -0.856685914736168 1.42068248685769
3569 2 967 708 M -1.08233024093532 -0.471417939938853
3570 2 967 708 F -1.54869666470635 0.571902690840173
3571 2 967 708 M 1.62288901846598 0.969972647123324
3572 2 967 708 F 0.244586339370668 0.259707418960323
3573 2 967 708 M -1.24132958192044 -0.499832611781813
3574 2 967 708 F -0.798928581027037 -0.0823060388729734
3575 2 967 708 M -1.12760998708977 0.7687640156083
3576 2 967 708 F -0.345472407863159 -0.55796909920396
3577 2 967 708 M 0.207633714624323 0.737808462194302
3578 2 967 708 F 0.563693778992846 1.77930337195599
3579 2 967 708 M -1.09299294615893 -0.109689613570584
3580 2 967 708 F -1.43203577079491 -0.945599612163255
3581 2 1995 962 M -0.7672066091229 -0.261266169322466
3582 2 1995 962 F 2.06408780836211 0.34482652259516
3583 2 1995 962 M -2.97290317948482 -0.564804969644496
3584 2 1995 962 F -0.191178890321313 0.52256304874399
3585 2 1995 962 M 3.92890395794671 2.35622237533007
3586 2 1995 962 F 1.30707440591477 0.359795587378758
3587 2 1995 962 M -1.712780342847 -1.03762905955076
3588 2 1995 962 F -3.07479358415032 0.0205938009030633
3589 2 1995 962 M 2.13505937651236 1.65468354157526
3590 2 1995 962 F 4.98608266015543 2.09734257190966
3591 2 1995 962 M -1.74220936604622 -0.935365732370649
3592 2 1995 962 F -0.520873903451553 -0.875290414263643
3593 2 1995 962 M 0.690741426355698 -0.000359826131651086
3594 2 1995 962 F -0.263845589619291 -0.0997366714979481
3595 2 1995 962 M 1.43813658287822 -0.0872378465404454
3596 2 1995 962 F -1.34297487039678 0.181904058780751
3597 2 1995 962 M 0.323940836792052 0.135477979734334
3598 2 1995 962 F -0.307803582930675 0.286436431187354
3599 2 1995 962 M -4.13456218541357 -1.86749291421022
3600 2 1995 962 F -1.73141594833237 -0.642794445100496
3601 2 2219 1300 M -0.588744257423681 -0.542122259827899
3602 2 2219 1300 F -2.28096415807018 -1.20461130594054
3603 2 2219 1300 M -1.418263069534 -1.14050959106578
3604 2 2219 1300 F -2.77918731766065 -2.16133901536073
3605 2 2219 1300 M 1.16448102708308 -0.956541566896028
3606 2 2219 1300 F -1.82646204821498 -0.163699240276437
3607 2 2219 1300 M -0.171590312899737 -0.345880491533615
3608 2 2219 1300 F 0.412950233866066 -1.20641512603651
3609 2 2219 1300 M -1.97833183648325 -1.90517990332202
3610 2 2219 1300 F 1.10308719949306 -0.598019635636654
3611 2 2219 1300 M 0.87584463984306 -1.64188931658578
3612 2 2219 1300 F 1.35782958373907 0.36027824658528
3613 2 2219 1300 M -1.91621693768139 -1.64575034559951
3614 2 2219 1300 F -2.31170367617798 -1.71569620997191
3615 2 2219 1300 M -2.37352008345219 -2.53815559598742
3616 2 2219 1300 F -1.81246592850896 -2.21525031376015
3617 2 2219 1300 M -0.260808273430917 -1.02208310687167
3618 2 2219 1300 F -1.25694554598922 -0.673704600373844
3619 2 2219 1300 M -2.36798099765504 -1.42666278693744
3620 2 2219 1300 F -0.0640595518479954 -1.50832570104997
3621 2 2083 1820 M 1.0579729594608 1.66123881383344
3622 2 2083 1820 F -1.63122688170007 -0.00089382783953984
3623 2 2083 1820 M 2.71274212675193 1.28454423333405
3624 2 2083 1820 F 1.80219414621261 0.464599230719207
3625 2 2083 1820 M -0.632934833552509 -0.203509569905636
3626 2 2083 1820 F -0.0759158815950378 1.61280602295566
3627 2 2083 1820 M 0.778714445488663 0.278916098295176
3628 2 2083 1820 F -0.792277132483903 -1.26405876808961
3629 2 2083 1820 M -1.49814721776909 1.08945528088548
3630 2 2083 1820 F 0.455266057748758 -0.720353685346708
3631 2 2083 1820 M 0.213030499401747 -0.874268372655485
3632 2 2083 1820 F -1.05035403516044 -0.794141847689566
3633 2 2083 1820 M 1.23625113557001 0.665150691981523
3634 2 2083 1820 F -1.59110618365735 1.02921752564046
3635 2 2083 1820 M 1.16946464484264 -0.683273595401866
3636 2 2083 1820 F 1.27505957897886 0.24260849883244
3637 2 2083 1820 M -1.81659457709102 0.120523528842153
3638 2 2083 1820 F -2.23118275516211 -0.547711026982676
3639 2 2083 1820 M 1.79622753485194 -0.610335434298794
3640 2 2083 1820 F 2.29275993313504 1.36987104151543
3641 2 669 1788 M 0.533057309199867 -1.23946865401337
3642 2 669 1788 F -3.64398070544494 -2.821448831438
3643 2 669 1788 M -0.180811938855615 0.333692195677327
3644 2 669 1788 F -3.2787993362611 -2.33541113126189
3645 2 669 1788 M -2.42035040321909 -3.1705640845733
3646 2 669 1788 F 0.900816117857051 0.00965533289707499
3647 2 669 1788 M -1.01769780368825 -0.252624265830974
3648 2 669 1788 F -1.15774821027889 -1.76119847103085
3649 2 669 1788 M 1.04353218302779 0.0509783239745389
3650 2 669 1788 F -0.576293916460047 -0.950378748875393
3651 2 669 1788 M -3.00888358369602 -2.62276393155733
3652 2 669 1788 F 0.480511019983927 -1.23604436264525
3653 2 669 1788 M -0.667436734785378 -0.585245327394027
3654 2 669 1788 F 0.148915506647136 -1.50555735788248
3655 2 669 1788 M -2.85706185920814 -2.18017998692476
3656 2 669 1788 F -0.323800875551389 -0.475494113737763
3657 2 669 1788 M 2.63726865698982 -0.737982518422103
3658 2 669 1788 F -1.47271788451293 -1.65555513168749
3659 2 669 1788 M -0.0145960557010825 -2.08744585805547
3660 2 669 1788 F 0.594585700843544 -0.174735413066451
3661 2 1815 802 M -1.3411217543422 0.266293817538415
3662 2 1815 802 F 0.547823084487079 -1.22396408207044
3663 2 1815 802 M -0.456823418109631 0.716837969331811
3664 2 1815 802 F -1.7184663817479 -2.20451219279503
3665 2 1815 802 M 0.910805905381517 -1.60376430090544
3666 2 1815 802 F 0.365602051689574 -0.503543592280658
3667 2 1815 802 M 0.606125041319493 0.712503931399673
3668 2 1815 802 F 1.04467125122322 -0.257798925782418
3669 2 1815 802 M -4.87854669670892 -2.39270572578035
3670 2 1815 802 F -2.58239590328326 -0.647561169273314
3671 2 1815 802 M -2.92915971157935 -2.06568585449119
3672 2 1815 802 F 1.59188842476266 0.50820342024095
3673 2 1815 802 M 0.356452533864564 -0.489231179417139
3674 2 1815 802 F -3.33606557661021 -2.55471450010245
3675 2 1815 802 M -0.0243263507313276 -0.0182505177787252
3676 2 1815 802 F 2.36458811604739 -0.472267675759329
3677 2 1815 802 M -1.39728201119769 -0.971045890001672
3678 2 1815 802 F -0.609843279705206 -1.09521460517611
3679 2 1815 802 M -0.51863036630673 -1.32423289911893
3680 2 1815 802 F 1.43641608465528 0.703351554806069
3681 2 1923 700 M -1.10374879049358 -0.0780893625369592
3682 2 1923 700 F 0.461661459973802 -0.958210795271694
3683 2 1923 700 M -2.74596058597455 -1.13239215049651
3684 2 1923 700 F 0.0550346897825334 -0.0627157499239539
3685 2 1923 700 M -0.818529011668158 -1.2899915504308
3686 2 1923 700 F 0.499330839671967 0.0154796788752782
3687 2 1923 700 M -1.39536819137965 -1.36747500156111
3688 2 1923 700 F -1.59991357615522 -2.02787393761087
3689 2 1923 700 M -0.462865526608327 -1.2463194134568
3690 2 1923 700 F -0.803748936696911 0.00223504380480483
3691 2 1923 700 M -1.64968937019201 -1.13525851235153
3692 2 1923 700 F 0.909848286599761 -0.611541394267671
3693 2 1923 700 M 0.0584230078683281 -0.826120363821178
3694 2 1923 700 F 0.823633343487133 0.476572259498105
3695 2 1923 700 M -0.176730725513884 0.168916018430228
3696 2 1923 700 F 0.479332705883396 -0.0801191886726222
3697 2 1923 700 M 1.99392944701835 0.445912626114649
3698 2 1923 700 F 1.81835673568355 -0.698229919126282
3699 2 1923 700 M -1.95451544270428 -2.01017060318738
3700 2 1923 700 F 0.128377824761943 -0.131402517261318
3701 2 2415 1600 M -1.0619862956944 -0.450944797089471
3702 2 2415 1600 F -0.838354882240797 -0.305609219052207
3703 2 2415 1600 M -0.166372023984035 0.372223165208347
3704 2 2415 1600 F -1.83923467096774 0.109525498778621
3705 2 2415 1600 M -1.70149422327204 -1.68557297341764
3706 2 2415 1600 F 0.185726674813056 -0.031397288803532
3707 2 2415 1600 M -0.184892537414862 -0.299119980095984
3708 2 2415 1600 F 2.07812072044296 -0.461696311637263
3709 2 2415 1600 M -1.00011248783549 -1.9646482064108
3710 2 2415 1600 F 0.302560131281277 -0.960241925825192
3711 2 2415 1600 M 0.677715938163069 1.32896549400298
3712 2 2415 1600 F -3.95042056225072 -2.336787742921
3713 2 2415 1600 M -0.933152945922799 -0.73146036225783
3714 2 2415 1600 F 0.899457273322031 0.97779287129462
3715 2 2415 1600 M 1.31286108906492 -0.56603280705799
3716 2 2415 1600 F -1.50683929064255 -1.78412741830267
3717 2 2415 1600 M -0.247382476863914 -1.74255854160506
